Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,B365>2.5,B365<2.5
E0,08/02/2024,15:00,Wolves,Leicester,5,1,H,1,1,D,Test Ref,17,18,6,6,19,8,10,9,1,2,0,0,5.98,3.15,5.69,5.98,3.15,5.69,1.83,1.88,1.83,1.88
E0,02/02/2024,15:00,Bournemouth,Southampton,1,0,H,1,0,H,Test Ref,18,16,4,8,8,14,9,11,0,4,0,1,3.61,3.13,2.07,3.61,3.13,2.07,2.23,1.62,2.23,1.62
E0,23/02/2024,15:00,Nott'm Forest,Ipswich,1,1,D,1,1,D,Test Ref,6,22,1,9,14,6,10,11,3,1,0,0,1.47,3.75,2.39,1.47,3.75,2.39,1.67,2.45,1.67,2.45
E0,21/02/2024,15:00,Aston Villa,Man United,2,2,D,2,2,D,Test Ref,10,17,2,9,7,11,10,11,0,2,1,0,3.57,2.79,1.85,3.57,2.79,1.85,1.68,2.47,1.68,2.47
E0,10/03/2024,15:00,Man United,Newcastle,1,1,D,0,1,A,Test Ref,22,17,11,7,16,11,6,6,0,3,0,0,2.34,3.67,3.06,2.34,3.67,3.06,1.44,1.84,1.44,1.84
E0,04/03/2024,15:00,Crystal Palace,Arsenal,3,0,H,3,0,H,Test Ref,11,10,4,4,6,18,10,6,3,1,0,0,3.93,4.28,4.81,3.93,4.28,4.81,2.46,2.46,2.46,2.46
E0,06/03/2024,15:00,Brentford,Everton,1,1,D,1,0,H,Test Ref,24,5,10,2,18,5,8,7,0,4,0,0,1.38,4.14,1.71,1.38,4.14,1.71,1.84,2.03,1.84,2.03
E0,27/03/2024,15:00,Liverpool,West Ham,3,0,H,1,0,H,Test Ref,11,20,4,10,8,11,2,3,1,1,0,0,5.5,2.57,5.34,5.5,2.57,5.34,1.8,2.1,1.8,2.1
E0,19/03/2024,15:00,Leicester,Tottenham,1,3,A,1,1,D,Test Ref,14,22,2,7,14,14,2,9,1,1,0,0,1.56,2.91,1.65,1.56,2.91,1.65,1.47,1.69,1.47,1.69
E0,11/03/2024,15:00,Chelsea,Ipswich,0,2,A,0,0,D,Test Ref,14,8,5,2,9,19,6,2,4,4,0,0,4.3,4.39,2.55,4.3,4.39,2.55,2.05,2.16,2.05,2.16
E0,20/03/2024,15:00,Southampton,Man City,2,0,H,0,0,D,Test Ref,11,16,4,3,5,17,8,2,4,1,1,0,3.11,2.96,2.82,3.11,2.96,2.82,2.5,2.31,2.5,2.31
E0,02/03/2024,15:00,Brighton,Bournemouth,2,2,D,1,1,D,Test Ref,13,5,7,1,7,5,11,8,4,4,0,0,4.49,3.11,1.91,4.49,3.11,1.91,1.87,2.46,1.87,2.46
E0,27/03/2024,15:00,Nott'm Forest,Aston Villa,0,3,A,0,2,A,Test Ref,22,9,7,3,10,17,4,6,1,0,0,0,4.12,3.28,3.22,4.12,3.28,3.22,2.32,1.92,2.32,1.92
E0,15/03/2024,15:00,Fulham,Wolves,2,0,H,0,0,D,Test Ref,17,13,7,6,5,13,5,11,3,2,0,0,2.55,2.78,4.48,2.55,2.78,4.48,1.74,2.4,1.74,2.4
E0,17/04/2024,15:00,Everton,Chelsea,2,0,H,1,0,H,Test Ref,7,24,2,10,12,15,10,7,3,1,0,0,4.64,4.46,5.06,4.64,4.46,5.06,2.35,1.8,2.35,1.8
E0,01/04/2024,15:00,Nott'm Forest,Crystal Palace,0,1,A,0,0,D,Test Ref,7,6,3,3,10,11,5,2,3,0,0,0,5.67,3.4,4.73,5.67,3.4,4.73,1.95,2.06,1.95,2.06
E0,21/04/2024,15:00,West Ham,Liverpool,0,1,A,0,1,A,Test Ref,14,21,4,4,13,9,7,8,2,0,0,0,4.98,4.35,4.08,4.98,4.35,4.08,1.61,2.26,1.61,2.26
E0,15/04/2024,15:00,Man City,Newcastle,0,2,A,0,1,A,Test Ref,9,15,4,6,9,11,9,4,4,1,0,0,5.9,4.09,4.6,5.9,4.09,4.6,1.55,2.3,1.55,2.3
E0,19/04/2024,15:00,Arsenal,Bournemouth,2,0,H,0,0,D,Test Ref,6,11,2,4,11,13,5,8,3,4,0,0,1.92,3.24,3.19,1.92,3.24,3.19,2.09,2.41,2.09,2.41
E0,16/04/2024,15:00,Aston Villa,Brentford,1,1,D,1,1,D,Test Ref,5,8,1,4,11,15,8,7,3,4,0,0,4.26,3.99,5.65,4.26,3.99,5.65,2.11,2.47,2.11,2.47
E0,18/04/2024,15:00,Southampton,Tottenham,3,0,H,1,0,H,Test Ref,22,21,8,10,19,5,5,11,1,0,0,1,5.8,3.53,5.92,5.8,3.53,5.92,1.46,2.04,1.46,2.04
E0,18/04/2024,15:00,Brighton,Man United,0,2,A,0,2,A,Test Ref,15,6,5,1,8,12,2,6,2,1,0,0,3.03,2.55,4.86,3.03,2.55,4.86,2.41,1.66,2.41,1.66
E0,20/04/2024,15:00,Wolves,Leicester,0,1,A,0,1,A,Test Ref,15,13,6,5,9,10,11,7,0,4,0,0,3.4,4.45,1.42,3.4,4.45,1.42,2.45,2.04,2.45,2.04
E0,25/04/2024,15:00,Ipswich,Fulham,0,1,A,0,0,D,Test Ref,21,10,5,2,6,15,11,11,4,0,0,0,5.79,4.03,3.15,5.79,4.03,3.15,2.22,2.44,2.22,2.44
E0,03/05/2024,15:00,Newcastle,Chelsea,4,0,H,0,0,D,Test Ref,17,19,9,10,5,6,4,7,3,4,0,0,4.44,4.01,2.38,4.44,4.01,2.38,2.14,1.45,2.14,1.45
E0,14/05/2024,15:00,West Ham,Everton,2,3,A,2,0,H,Test Ref,22,10,11,2,10,7,4,2,2,1,0,0,4.68,3.1,1.21,4.68,3.1,1.21,1.82,2.21,1.82,2.21
E0,18/05/2024,15:00,Liverpool,Aston Villa,2,0,H,0,0,D,Test Ref,21,14,7,4,18,14,10,9,1,2,0,0,1.5,4.31,3.82,1.5,4.31,3.82,2.42,2.03,2.42,2.03
E0,26/05/2024,15:00,Crystal Palace,Brighton,0,2,A,0,0,D,Test Ref,19,10,10,4,12,9,11,8,4,2,0,0,5.82,3.54,3.86,5.82,3.54,3.86,2.44,2.41,2.44,2.41
E0,25/05/2024,15:00,Ipswich,Wolves,2,0,H,0,0,D,Test Ref,11,22,4,11,14,13,7,8,3,3,0,0,1.46,3.48,1.64,1.46,3.48,1.64,1.58,1.82,1.58,1.82
E0,09/05/2024,15:00,Nott'm Forest,Man City,3,1,H,1,1,D,Test Ref,14,19,7,10,10,7,9,9,1,4,0,0,5.5,3.99,1.71,5.5,3.99,1.71,2.48,2.2,2.48,2.2
E0,19/05/2024,15:00,Leicester,Arsenal,0,1,A,0,0,D,Test Ref,21,5,5,1,10,19,10,8,0,4,0,0,4.34,3.37,4.33,4.34,3.37,4.33,1.46,1.6,1.46,1.6
E0,13/05/2024,15:00,Bournemouth,Man United,1,0,H,0,0,D,Test Ref,7,7,2,2,17,16,2,8,2,1,0,0,3.72,2.96,1.43,3.72,2.96,1.43,2.03,1.77,2.03,1.77
E0,23/05/2024,15:00,Fulham,Brentford,3,1,H,0,0,D,Test Ref,18,13,7,6,7,16,5,5,0,1,0,0,1.66,3.29,3.67,1.66,3.29,3.67,2.31,1.48,2.31,1.48
E0,24/05/2024,15:00,Tottenham,Southampton,3,1,H,2,0,H,Test Ref,20,21,4,4,6,12,9,6,1,1,0,0,3.68,2.56,4.87,3.68,2.56,4.87,2.32,2.08,2.32,2.08
E0,04/06/2024,15:00,Fulham,Man United,3,1,H,0,0,D,Test Ref,24,15,10,5,16,14,3,3,3,2,0,0,4.48,3.46,4.4,4.48,3.46,4.4,1.49,2.34,1.49,2.34
E0,05/06/2024,15:00,Everton,Brighton,2,2,D,1,0,H,Test Ref,19,20,9,9,6,7,4,10,3,2,0,0,2.71,3.25,4.18,2.71,3.25,4.18,2.24,2.21,2.24,2.21
E0,21/06/2024,15:00,Nott'm Forest,Bournemouth,3,1,H,1,0,H,Test Ref,21,9,5,4,6,6,11,3,2,4,0,0,2.25,3.55,5.24,2.25,3.55,5.24,1.52,2.27,1.52,2.27
E0,27/06/2024,15:00,Brentford,Newcastle,1,1,D,1,0,H,Test Ref,6,20,1,9,12,18,7,9,4,0,0,0,2.75,4.08,4.46,2.75,4.08,4.46,2.04,1.81,2.04,1.81
E0,07/06/2024,15:00,Man City,Southampton,4,2,H,0,0,D,Test Ref,21,11,5,3,10,7,7,10,0,3,0,0,1.56,3.4,1.66,1.56,3.4,1.66,2.06,1.71,2.06,1.71
E0,12/06/2024,15:00,Arsenal,Wolves,0,0,D,0,0,D,Test Ref,8,8,3,3,7,12,2,4,1,2,0,0,4.83,3.54,4.31,4.83,3.54,4.31,1.85,1.98,1.85,1.98
E0,26/06/2024,15:00,Liverpool,Chelsea,2,1,H,0,0,D,Test Ref,20,12,4,6,19,19,5,11,3,2,0,0,1.83,3.68,4.43,1.83,3.68,4.43,1.44,2.34,1.44,2.34
E0,10/06/2024,15:00,Crystal Palace,Ipswich,0,1,A,0,0,D,Test Ref,17,20,4,11,7,5,2,2,0,1,0,0,4.59,4.49,4.5,4.59,4.49,4.5,1.44,2.31,1.44,2.31
E0,03/06/2024,15:00,Tottenham,West Ham,0,3,A,0,0,D,Test Ref,23,11,10,6,7,8,3,4,3,0,0,0,2.42,3.51,5.1,2.42,3.51,5.1,2.22,2.05,2.22,2.05
E0,21/06/2024,15:00,Aston Villa,Leicester,1,3,A,1,0,H,Test Ref,24,15,10,6,9,16,8,7,4,4,0,0,2.56,4.46,2.46,2.56,4.46,2.46,1.92,2.37,1.92,2.37
E0,23/07/2024,15:00,West Ham,Tottenham,1,2,A,0,0,D,Test Ref,6,13,1,3,15,9,6,3,3,1,0,0,4.88,3.74,5.14,4.88,3.74,5.14,2.06,2.46,2.06,2.46
E0,02/07/2024,15:00,Ipswich,Man City,1,3,A,0,0,D,Test Ref,18,9,7,4,17,14,8,4,1,3,0,0,4.18,3.68,5.86,4.18,3.68,5.86,1.47,1.52,1.47,1.52
E0,16/07/2024,15:00,Everton,Arsenal,1,1,D,1,1,D,Test Ref,20,6,10,1,10,11,3,11,4,1,0,0,5.41,2.71,1.36,5.41,2.71,1.36,1.5,2.33,1.5,2.33
E0,20/07/2024,15:00,Newcastle,Fulham,3,3,D,2,0,H,Test Ref,13,14,6,7,5,11,4,10,3,1,0,0,4.79,4.24,3.06,4.79,4.24,3.06,2.12,2.23,2.12,2.23
E0,13/07/2024,15:00,Nott'm Forest,Bournemouth,1,2,A,0,0,D,Test Ref,11,16,3,8,10,6,2,7,2,2,0,0,3.03,2.87,4.85,3.03,2.87,4.85,1.63,2.16,1.63,2.16
E0,02/07/2024,15:00,Chelsea,Southampton,3,1,H,0,0,D,Test Ref,6,5,1,2,16,5,8,9,0,3,1,0,3.9,3.59,5.8,3.9,3.59,5.8,2.22,2.34,2.22,2.34
E0,23/07/2024,15:00,Brighton,Wolves,0,0,D,0,0,D,Test Ref,9,5,3,2,17,13,11,5,3,0,0,0,1.63,3.87,5.82,1.63,3.87,5.82,1.73,2.35,1.73,2.35
E0,26/07/2024,15:00,Aston Villa,Man United,2,1,H,0,0,D,Test Ref,15,20,3,10,8,6,4,4,1,3,1,0,2.93,3.61,4.66,2.93,3.61,4.66,1.68,1.57,1.68,1.57
E0,06/07/2024,15:00,Leicester,Brentford,1,0,H,1,0,H,Test Ref,6,23,1,7,19,19,5,5,4,0,0,0,4.55,2.6,2.61,4.55,2.6,2.61,1.46,2.31,1.46,2.31
E0,10/07/2024,15:00,Liverpool,Crystal Palace,4,1,H,0,0,D,Test Ref,23,24,13,10,17,10,8,9,2,3,0,0,3.83,3.77,4.03,3.83,3.77,4.03,2.41,2.39,2.41,2.39
E0,18/08/2024,15:00,Brentford,Liverpool,2,2,D,0,0,D,Test Ref,7,15,2,8,7,12,2,4,4,0,0,0,1.91,3.31,1.7,1.91,3.31,1.7,1.99,1.51,1.99,1.51
E0,02/08/2024,15:00,Tottenham,Wolves,2,1,H,1,0,H,Test Ref,8,5,4,1,7,11,8,8,2,1,0,0,4.15,3.21,1.35,4.15,3.21,1.35,1.99,2.42,1.99,2.42
E0,07/08/2024,15:00,Fulham,Southampton,0,1,A,0,1,A,Test Ref,5,23,1,6,8,15,7,8,1,1,0,0,1.94,2.91,3.12,1.94,2.91,3.12,2.21,1.68,2.21,1.68
E0,16/08/2024,15:00,Everton,West Ham,3,1,H,0,1,A,Test Ref,7,13,4,6,19,8,3,2,3,3,0,0,5.06,3.78,1.51,5.06,3.78,1.51,1.78,2.49,1.78,2.49
E0,10/08/2024,15:00,Man City,Newcastle,2,1,H,0,0,D,Test Ref,19,11,4,3,12,13,10,7,3,3,0,0,4.19,2.96,4.65,4.19,2.96,4.65,2.0,1.89,2.0,1.89
E0,12/08/2024,15:00,Man United,Arsenal,1,0,H,1,0,H,Test Ref,14,21,3,7,16,16,2,11,1,4,0,0,5.02,2.5,2.56,5.02,2.5,2.56,2.04,2.05,2.04,2.05
E0,05/08/2024,15:00,Ipswich,Leicester,2,1,H,0,1,A,Test Ref,15,9,3,3,10,5,9,8,0,2,0,0,4.13,2.84,5.54,4.13,2.84,5.54,1.62,2.49,1.62,2.49
E0,11/08/2024,15:00,Nott'm Forest,Crystal Palace,1,0,H,1,0,H,Test Ref,16,9,7,3,5,10,10,4,1,3,0,0,3.41,3.44,5.43,3.41,3.44,5.43,2.3,2.09,2.3,2.09
E0,20/08/2024,15:00,Brighton,Bournemouth,2,1,H,2,0,H,Test Ref,5,8,2,2,9,10,3,2,4,1,0,0,4.82,2.94,3.6,4.82,2.94,3.6,1.79,2.25,1.79,2.25
E0,25/08/2024,15:00,Chelsea,Aston Villa,1,1,D,1,0,H,Test Ref,23,20,13,7,12,8,4,9,3,0,0,0,4.5,3.58,3.59,4.5,3.58,3.59,1.47,1.56,1.47,1.56
E0,16/09/2024,15:00,Arsenal,Southampton,0,2,A,0,1,A,Test Ref,23,11,9,3,10,12,11,5,2,2,0,0,4.53,4.29,1.9,4.53,4.29,1.9,1.65,1.52,1.65,1.52
E0,15/09/2024,15:00,Aston Villa,Man United,2,0,H,0,0,D,Test Ref,12,12,4,6,16,7,6,11,0,4,0,0,3.43,3.72,3.22,3.43,3.72,3.22,1.42,2.48,1.42,2.48
E0,25/09/2024,15:00,Brentford,Tottenham,0,0,D,0,0,D,Test Ref,7,12,1,3,10,19,5,6,2,0,0,0,2.79,4.49,2.91,2.79,4.49,2.91,1.87,2.29,1.87,2.29
E0,05/09/2024,15:00,West Ham,Man City,2,1,H,0,0,D,Test Ref,5,22,2,8,14,14,2,3,0,1,0,0,2.03,4.21,1.87,2.03,4.21,1.87,1.84,1.48,1.84,1.48
E0,17/09/2024,15:00,Chelsea,Fulham,1,1,D,0,0,D,Test Ref,18,16,8,3,11,19,5,3,3,1,0,0,5.79,4.31,4.99,5.79,4.31,4.99,2.18,1.66,2.18,1.66
E0,25/09/2024,15:00,Crystal Palace,Newcastle,3,2,H,1,2,A,Test Ref,24,21,5,5,11,6,6,6,1,4,0,0,2.91,2.81,4.52,2.91,2.81,4.52,2.46,2.11,2.46,2.11
E0,27/09/2024,15:00,Bournemouth,Ipswich,3,1,H,3,0,H,Test Ref,5,24,1,5,14,6,3,11,0,1,0,0,4.71,3.14,2.47,4.71,3.14,2.47,2.12,2.01,2.12,2.01
E0,08/09/2024,15:00,Leicester,Brighton,2,2,D,1,0,H,Test Ref,9,8,4,2,5,17,10,9,1,1,1,0,1.56,3.45,3.22,1.56,3.45,3.22,1.89,1.45,1.89,1.45
E0,23/09/2024,15:00,Everton,Wolves,2,2,D,0,1,A,Test Ref,17,14,9,7,15,13,7,8,3,3,0,0,5.4,3.99,3.59,5.4,3.99,3.59,1.91,2.1,1.91,2.1
E0,26/09/2024,15:00,Nott'm Forest,Liverpool,0,1,A,0,1,A,Test Ref,9,20,2,6,7,16,3,2,3,2,0,0,2.65,2.98,3.93,2.65,2.98,3.93,2.32,1.61,2.32,1.61
E0,14/10/2024,15:00,Southampton,Brighton,2,2,D,2,1,H,Test Ref,6,10,2,5,6,19,2,6,1,3,0,0,3.65,2.87,1.79,3.65,2.87,1.79,1.47,1.42,1.47,1.42
E0,04/10/2024,15:00,Fulham,Leicester,1,1,D,1,1,D,Test Ref,14,10,7,3,12,19,9,4,4,0,0,0,5.95,2.99,5.22,5.95,2.99,5.22,1.92,1.88,1.92,1.88
E0,24/10/2024,15:00,Newcastle,Man City,1,0,H,1,0,H,Test Ref,11,9,5,5,5,17,7,9,2,4,0,0,1.56,4.01,3.13,1.56,4.01,3.13,1.78,1.96,1.78,1.96
E0,09/10/2024,15:00,Arsenal,Crystal Palace,1,0,H,0,0,D,Test Ref,10,18,2,10,18,16,7,8,0,3,0,0,2.61,3.65,3.19,2.61,3.65,3.19,1.53,1.76,1.53,1.76
E0,26/10/2024,15:00,Tottenham,Everton,2,4,A,1,1,D,Test Ref,18,17,8,9,19,8,4,11,4,0,0,0,1.26,3.21,4.77,1.26,3.21,4.77,1.49,2.02,1.49,2.02
E0,10/10/2024,15:00,Nott'm Forest,Bournemouth,5,0,H,1,0,H,Test Ref,8,12,4,2,15,6,5,6,2,1,0,0,2.48,2.95,5.8,2.48,2.95,5.8,1.9,1.63,1.9,1.63
E0,23/10/2024,15:00,Ipswich,Aston Villa,0,5,A,0,0,D,Test Ref,5,18,2,5,17,16,2,4,3,1,0,0,2.03,4.31,5.77,2.03,4.31,5.77,1.8,1.81,1.8,1.81
E0,26/10/2024,15:00,Wolves,Liverpool,0,0,D,0,0,D,Test Ref,19,20,9,10,10,6,3,3,2,4,1,0,4.13,3.75,5.42,4.13,3.75,5.42,2.09,1.65,2.09,1.65
E0,20/10/2024,15:00,Brentford,West Ham,2,3,A,2,0,H,Test Ref,17,16,8,3,14,9,6,4,3,4,0,0,1.69,2.52,1.46,1.69,2.52,1.46,1.61,1.9,1.61,1.9
E0,10/10/2024,15:00,Chelsea,Man United,1,0,H,1,0,H,Test Ref,20,10,11,5,16,12,8,10,2,3,0,0,1.91,3.86,1.7,1.91,3.86,1.7,2.36,1.97,2.36,1.97
E0,08/11/2024,15:00,Brentford,Everton,2,0,H,0,0,D,Test Ref,15,19,8,8,7,13,2,4,0,1,1,0,5.3,4.01,3.68,5.3,4.01,3.68,2.03,1.54,2.03,1.54
E0,23/11/2024,15:00,Bournemouth,Crystal Palace,0,3,A,0,1,A,Test Ref,15,10,7,5,5,17,2,8,2,0,0,0,3.75,2.64,2.97,3.75,2.64,2.97,2.37,2.23,2.37,2.23
E0,16/11/2024,15:00,Newcastle,Liverpool,1,0,H,0,0,D,Test Ref,8,16,1,6,11,13,5,7,0,1,0,0,2.66,2.57,1.91,2.66,2.57,1.91,2.17,1.8,2.17,1.8
E0,23/11/2024,15:00,Southampton,Arsenal,0,1,A,0,1,A,Test Ref,23,11,5,4,15,15,7,10,4,3,0,0,4.07,3.24,4.58,4.07,3.24,4.58,2.22,2.17,2.22,2.17
E0,05/11/2024,15:00,Nott'm Forest,Ipswich,4,1,H,2,0,H,Test Ref,13,14,4,5,8,18,4,6,0,4,0,0,2.78,2.62,3.48,2.78,2.62,3.48,1.7,2.19,1.7,2.19
E0,23/11/2024,15:00,Man United,Fulham,3,2,H,1,0,H,Test Ref,24,11,11,5,5,12,11,9,1,3,0,0,5.6,2.67,2.8,5.6,2.67,2.8,2.44,2.28,2.44,2.28
E0,03/11/2024,15:00,Chelsea,Wolves,0,3,A,0,0,D,Test Ref,14,9,3,5,12,18,4,3,3,4,0,0,2.91,4.03,5.9,2.91,4.03,5.9,2.17,1.86,2.17,1.86
E0,01/11/2024,15:00,Tottenham,Brighton,1,2,A,0,1,A,Test Ref,13,10,3,3,5,8,9,4,2,4,0,0,5.91,3.28,5.26,5.91,3.28,5.26,2.49,2.48,2.49,2.48
E0,28/11/2024,15:00,Aston Villa,Leicester,0,1,A,0,0,D,Test Ref,23,22,5,4,9,6,3,5,3,0,0,0,3.63,2.67,1.42,3.63,2.67,1.42,1.97,1.67,1.97,1.67
E0,06/11/2024,15:00,Man City,West Ham,3,0,H,1,0,H,Test Ref,10,8,4,4,6,14,5,6,0,2,0,0,2.96,4.0,5.4,2.96,4.0,5.4,2.37,1.65,2.37,1.65
E0,06/12/2024,15:00,Crystal Palace,Man City,1,0,H,0,0,D,Test Ref,17,16,6,8,18,6,8,6,3,0,0,0,3.01,3.68,1.88,3.01,3.68,1.88,1.47,1.88,1.47,1.88
E0,14/12/2024,15:00,Arsenal,Nott'm Forest,0,2,A,0,1,A,Test Ref,22,16,5,3,5,17,2,6,2,3,0,0,2.97,3.84,2.28,2.97,3.84,2.28,1.66,2.03,1.66,2.03
E0,22/12/2024,15:00,Wolves,West Ham,2,1,H,0,0,D,Test Ref,10,9,3,2,8,5,10,4,4,3,0,0,1.46,3.65,4.51,1.46,3.65,4.51,1.76,2.07,1.76,2.07
E0,09/12/2024,15:00,Newcastle,Leicester,0,1,A,0,0,D,Test Ref,17,22,5,5,8,18,6,7,3,0,0,0,2.64,2.83,1.91,2.64,2.83,1.91,1.75,2.05,1.75,2.05
E0,06/12/2024,15:00,Ipswich,Southampton,0,4,A,0,0,D,Test Ref,13,8,6,4,19,6,3,8,4,1,0,0,2.67,3.32,2.65,2.67,3.32,2.65,1.49,2.43,1.49,2.43
E0,13/12/2024,15:00,Liverpool,Fulham,1,0,H,1,0,H,Test Ref,10,9,5,2,7,7,4,10,2,1,0,0,2.47,2.68,3.48,2.47,2.68,3.48,2.34,2.01,2.34,2.01
E0,23/12/2024,15:00,Tottenham,Brighton,2,0,H,1,0,H,Test Ref,12,14,2,8,13,12,9,4,1,3,0,0,3.21,3.81,3.62,3.21,3.81,3.62,2.2,1.93,2.2,1.93
E0,21/12/2024,15:00,Brentford,Chelsea,1,0,H,0,0,D,Test Ref,16,5,3,2,7,9,11,7,3,4,0,0,2.67,3.7,2.02,2.67,3.7,2.02,1.51,2.15,1.51,2.15
E0,13/12/2024,15:00,Everton,Man United,1,1,D,1,1,D,Test Ref,6,17,2,8,15,12,2,10,0,4,0,0,5.79,3.03,2.48,5.79,3.03,2.48,2.38,2.25,2.38,2.25
E0,12/12/2024,15:00,Aston Villa,Bournemouth,2,1,H,0,0,D,Test Ref,12,9,4,5,18,15,10,6,0,1,0,0,3.98,3.77,1.85,3.98,3.77,1.85,1.92,1.74,1.92,1.74
E0,27/01/2024,15:00,West Ham,Man United,1,1,D,1,0,H,Test Ref,23,20,8,6,18,12,11,3,3,2,0,0,5.3,3.63,4.32,5.3,3.63,4.32,1.74,1.81,1.74,1.81
E0,25/01/2024,15:00,Man City,Ipswich,6,0,H,3,0,H,Test Ref,12,16,3,5,8,16,6,11,0,0,0,0,1.99,3.58,3.64,1.99,3.58,3.64,1.51,1.8,1.51,1.8
E0,28/01/2024,15:00,Tottenham,Nott'm Forest,2,1,H,1,1,D,Test Ref,7,17,1,6,16,8,7,7,4,4,0,0,4.37,3.44,3.6,4.37,3.44,3.6,1.54,2.29,1.54,2.29
E0,05/01/2024,15:00,Everton,Aston Villa,2,2,D,0,2,A,Test Ref,13,20,6,5,15,15,10,7,3,0,0,0,5.97,3.82,5.01,5.97,3.82,5.01,1.43,2.29,1.43,2.29
E0,13/01/2024,15:00,Bournemouth,Southampton,2,1,H,1,0,H,Test Ref,9,22,3,10,7,17,9,8,3,4,0,0,4.9,3.6,3.79,4.9,3.6,3.79,1.5,1.85,1.5,1.85
E0,03/01/2024,15:00,Chelsea,Fulham,2,3,A,0,0,D,Test Ref,5,5,1,1,13,16,5,2,2,2,0,0,3.69,3.85,1.41,3.69,3.85,1.41,1.64,1.9,1.64,1.9
E0,02/01/2024,15:00,Brentford,Liverpool,1,3,A,0,1,A,Test Ref,16,21,5,9,10,10,8,7,4,1,0,0,3.63,3.48,2.94,3.63,3.48,2.94,2.49,1.52,2.49,1.52
E0,27/01/2024,15:00,Crystal Palace,Brighton,2,3,A,2,0,H,Test Ref,6,11,2,6,13,13,7,6,2,0,0,0,4.35,4.2,2.62,4.35,4.2,2.62,2.11,1.46,2.11,1.46
E0,24/01/2024,15:00,Leicester,Wolves,0,3,A,0,0,D,Test Ref,20,17,10,8,17,16,9,10,1,2,0,0,2.79,3.67,4.58,2.79,3.67,4.58,1.83,1.95,1.83,1.95
E0,25/01/2024,15:00,Arsenal,Newcastle,1,3,A,1,1,D,Test Ref,20,8,11,2,17,18,3,5,2,0,0,0,1.73,2.92,5.88,1.73,2.92,5.88,2.2,2.41,2.2,2.41
E0,21/02/2024,15:00,Crystal Palace,Arsenal,1,2,A,1,0,H,Test Ref,23,8,11,3,18,14,8,4,3,1,0,0,3.79,3.72,5.99,3.79,3.72,5.99,2.47,2.46,2.47,2.46
E0,20/02/2024,15:00,Brighton,Nott'm Forest,2,0,H,1,0,H,Test Ref,11,17,5,5,11,19,4,4,4,2,0,0,1.88,3.44,2.91,1.88,3.44,2.91,2.01,2.18,2.01,2.18
E0,17/02/2024,15:00,Leicester,Aston Villa,1,1,D,0,1,A,Test Ref,21,5,7,2,14,7,6,2,2,3,0,0,3.41,4.15,4.56,3.41,4.15,4.56,2.46,2.29,2.46,2.29
E0,02/02/2024,15:00,West Ham,Wolves,2,0,H,2,0,H,Test Ref,13,23,6,6,18,8,10,8,2,1,0,0,2.8,4.41,1.53,2.8,4.41,1.53,2.11,2.26,2.11,2.26
E0,16/02/2024,15:00,Fulham,Liverpool,1,2,A,1,0,H,Test Ref,10,7,5,1,7,10,2,3,3,3,0,0,2.27,3.05,4.02,2.27,3.05,4.02,2.13,1.42,2.13,1.42
E0,19/02/2024,15:00,Everton,Southampton,0,0,D,0,0,D,Test Ref,10,21,4,11,18,9,8,7,3,2,0,0,2.19,4.06,5.06,2.19,4.06,5.06,2.3,1.92,2.3,1.92
E0,14/02/2024,15:00,Ipswich,Brentford,1,0,H,0,0,D,Test Ref,6,20,2,11,8,9,9,2,1,3,0,0,5.47,4.25,5.89,5.47,4.25,5.89,1.96,2.31,1.96,2.31
E0,20/02/2024,15:00,Bournemouth,Tottenham,0,0,D,0,0,D,Test Ref,7,9,1,3,8,18,6,8,2,0,0,0,2.44,4.35,1.88,2.44,4.35,1.88,2.47,1.96,2.47,1.96
E0,24/02/2024,15:00,Man City,Man United,4,3,H,0,1,A,Test Ref,5,5,2,1,15,12,11,9,4,4,0,1,4.86,3.62,5.52,4.86,3.62,5.52,1.43,1.7,1.43,1.7
E0,02/02/2024,15:00,Newcastle,Chelsea,0,0,D,0,0,D,Test Ref,23,8,7,2,16,18,5,6,1,0,0,0,2.33,4.09,1.65,2.33,4.09,1.65,1.88,1.43,1.88,1.43
