Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,B365>2.5,B365<2.5
E0,22/02/2024,15:00,Nott'm Forest,Leicester,0,1,A,0,1,A,Test Ref,13,20,6,9,7,18,9,5,4,1,0,0,3.27,3.08,4.1,3.27,3.08,4.1,1.45,1.5,1.45,1.5
E0,15/02/2024,15:00,Chelsea,Southampton,2,1,H,0,0,D,Test Ref,16,16,8,9,6,17,4,5,3,2,0,0,4.88,3.82,5.15,4.88,3.82,5.15,2.11,2.47,2.11,2.47
E0,10/02/2024,15:00,Aston Villa,Everton,2,1,H,1,1,D,Test Ref,10,20,3,11,5,16,8,2,4,1,0,0,3.07,3.39,5.48,3.07,3.39,5.48,1.85,1.56,1.85,1.56
E0,02/02/2024,15:00,Man United,Bournemouth,1,0,H,1,0,H,Test Ref,8,8,3,2,9,11,4,11,0,3,1,0,5.3,3.76,4.79,5.3,3.76,4.79,1.63,1.99,1.63,1.99
E0,17/02/2024,15:00,Tottenham,Wolves,1,1,D,0,1,A,Test Ref,23,11,7,5,18,15,3,10,4,1,0,0,4.41,4.28,3.41,4.41,4.28,3.41,2.07,1.61,2.07,1.61
E0,14/03/2024,15:00,West Ham,Liverpool,0,0,D,0,0,D,Test Ref,21,6,9,1,8,9,5,7,4,4,0,0,3.84,3.4,2.01,3.84,3.4,2.01,2.1,2.47,2.1,2.47
E0,20/03/2024,15:00,Man United,Man City,2,4,A,1,0,H,Test Ref,5,9,1,4,19,7,9,4,0,2,0,0,2.41,4.34,3.99,2.41,4.34,3.99,1.99,2.06,1.99,2.06
E0,26/03/2024,15:00,Tottenham,Brentford,0,1,A,0,1,A,Test Ref,17,9,3,2,12,13,7,10,4,1,0,0,3.72,3.8,4.94,3.72,3.8,4.94,2.24,2.47,2.24,2.47
E0,24/03/2024,15:00,Everton,Wolves,3,1,H,1,1,D,Test Ref,13,14,4,7,7,12,4,7,2,4,0,0,4.49,4.22,1.63,4.49,4.22,1.63,2.35,1.75,2.35,1.75
E0,13/03/2024,15:00,Leicester,Nott'm Forest,2,0,H,0,0,D,Test Ref,5,23,1,11,12,8,8,6,3,3,0,0,2.86,4.12,2.38,2.86,4.12,2.38,1.47,1.54,1.47,1.54
E0,02/03/2024,15:00,Ipswich,Aston Villa,3,0,H,2,0,H,Test Ref,21,11,6,5,14,15,4,5,1,3,0,0,3.9,3.98,4.38,3.9,3.98,4.38,1.79,2.29,1.79,2.29
E0,15/03/2024,15:00,Chelsea,Bournemouth,1,0,H,0,0,D,Test Ref,18,21,9,6,16,12,4,5,4,3,0,0,2.25,2.76,1.26,2.25,2.76,1.26,1.57,2.18,1.57,2.18
E0,28/03/2024,15:00,Southampton,Newcastle,1,1,D,1,1,D,Test Ref,12,5,6,1,14,12,3,10,3,4,0,0,1.22,2.98,5.7,1.22,2.98,5.7,1.59,1.52,1.59,1.52
E0,16/03/2024,15:00,Arsenal,Fulham,4,3,H,1,0,H,Test Ref,16,13,4,7,5,7,10,2,3,4,0,0,5.55,4.45,2.31,5.55,4.45,2.31,2.37,1.76,2.37,1.76
E0,20/03/2024,15:00,Crystal Palace,Brighton,2,2,D,0,0,D,Test Ref,14,14,3,5,19,8,6,2,3,4,0,0,5.72,4.22,3.91,5.72,4.22,3.91,1.85,1.77,1.85,1.77
E0,22/04/2024,15:00,Fulham,West Ham,1,2,A,0,0,D,Test Ref,9,10,1,2,6,9,5,10,0,3,0,0,4.07,4.12,5.04,4.07,4.12,5.04,2.43,2.25,2.43,2.25
E0,26/04/2024,15:00,Everton,Brentford,0,1,A,0,1,A,Test Ref,20,22,4,8,18,9,9,11,1,2,0,0,1.97,4.44,5.59,1.97,4.44,5.59,1.58,1.53,1.58,1.53
E0,28/04/2024,15:00,Bournemouth,Chelsea,1,1,D,1,1,D,Test Ref,11,21,5,9,12,15,7,10,1,0,0,0,3.76,3.11,3.09,3.76,3.11,3.09,1.6,2.04,1.6,2.04
E0,02/04/2024,15:00,Southampton,Aston Villa,1,1,D,0,0,D,Test Ref,20,6,5,2,13,5,11,6,0,1,0,0,5.73,4.36,2.19,5.73,4.36,2.19,1.79,1.56,1.79,1.56
E0,15/04/2024,15:00,Ipswich,Man United,2,2,D,0,0,D,Test Ref,22,23,11,10,16,19,4,4,0,3,0,0,3.52,3.33,5.89,3.52,3.33,5.89,1.62,1.64,1.62,1.64
E0,26/04/2024,15:00,Leicester,Crystal Palace,2,1,H,2,1,H,Test Ref,13,8,5,3,14,17,11,7,3,1,0,0,3.48,3.13,4.88,3.48,3.13,4.88,1.95,1.74,1.95,1.74
E0,27/04/2024,15:00,Liverpool,Tottenham,2,0,H,0,0,D,Test Ref,19,20,9,5,7,17,9,5,3,3,0,0,4.45,3.91,5.79,4.45,3.91,5.79,1.98,1.84,1.98,1.84
E0,08/04/2024,15:00,Newcastle,Nott'm Forest,4,2,H,0,1,A,Test Ref,16,15,4,5,12,13,5,7,2,1,0,0,2.89,3.15,3.47,2.89,3.15,3.47,2.37,1.44,2.37,1.44
E0,23/04/2024,15:00,Brighton,Wolves,0,0,D,0,0,D,Test Ref,10,18,5,6,14,5,3,4,0,2,0,0,2.97,3.88,3.06,2.97,3.88,3.06,1.78,2.32,1.78,2.32
E0,04/04/2024,15:00,Man City,Arsenal,1,0,H,1,0,H,Test Ref,20,13,11,2,10,8,5,2,0,1,0,0,4.1,3.49,1.39,4.1,3.49,1.39,2.48,1.82,2.48,1.82
E0,24/05/2024,15:00,Tottenham,Bournemouth,1,2,A,0,0,D,Test Ref,12,9,4,5,10,18,8,10,1,0,0,0,3.14,3.42,1.27,3.14,3.42,1.27,1.71,1.88,1.71,1.88
E0,28/05/2024,15:00,Newcastle,Chelsea,1,1,D,1,0,H,Test Ref,18,14,9,3,14,5,2,2,3,4,0,0,1.29,3.81,4.17,1.29,3.81,4.17,1.74,1.49,1.74,1.49
E0,03/05/2024,15:00,Everton,Arsenal,2,0,H,0,0,D,Test Ref,22,19,6,10,18,16,9,6,1,3,0,0,4.39,3.56,5.85,4.39,3.56,5.85,2.2,1.63,2.2,1.63
E0,13/05/2024,15:00,Nott'm Forest,Crystal Palace,1,3,A,1,1,D,Test Ref,16,23,5,9,13,18,7,2,1,2,0,0,3.86,3.55,4.87,3.86,3.55,4.87,1.41,2.41,1.41,2.41
E0,26/05/2024,15:00,Brighton,Aston Villa,2,1,H,1,1,D,Test Ref,10,17,2,5,16,19,4,2,4,1,0,0,3.69,3.42,2.71,3.69,3.42,2.71,2.04,2.2,2.04,2.2
E0,06/05/2024,15:00,Leicester,Liverpool,2,2,D,1,2,A,Test Ref,23,17,13,8,17,5,5,11,3,3,0,0,3.53,3.46,3.46,3.53,3.46,3.46,1.59,1.56,1.59,1.56
E0,23/05/2024,15:00,Man City,Wolves,2,1,H,1,0,H,Test Ref,23,19,13,10,11,14,9,11,0,0,0,0,3.31,4.02,3.22,3.31,4.02,3.22,2.44,2.39,2.44,2.39
E0,23/05/2024,15:00,Man United,Southampton,1,0,H,1,0,H,Test Ref,15,17,8,5,8,5,10,11,1,2,1,0,1.42,3.59,2.83,1.42,3.59,2.83,1.92,2.07,1.92,2.07
E0,01/05/2024,15:00,Brentford,Ipswich,0,3,A,0,1,A,Test Ref,11,19,2,9,15,6,10,2,2,1,0,0,5.91,4.47,5.64,5.91,4.47,5.64,2.26,1.76,2.26,1.76
E0,01/05/2024,15:00,Fulham,West Ham,1,1,D,0,0,D,Test Ref,18,19,10,4,14,14,3,8,1,0,0,0,4.84,3.71,3.94,4.84,3.71,3.94,1.46,1.55,1.46,1.55
E0,24/06/2024,15:00,Leicester,Bournemouth,2,3,A,0,1,A,Test Ref,22,7,10,2,9,18,2,3,1,0,0,0,1.52,4.48,1.39,1.52,4.48,1.39,2.12,1.89,2.12,1.89
E0,23/06/2024,15:00,Aston Villa,Brentford,1,1,D,0,1,A,Test Ref,16,18,6,7,17,18,4,6,4,1,0,0,2.14,4.42,1.88,2.14,4.42,1.88,1.96,2.31,1.96,2.31
E0,06/06/2024,15:00,West Ham,Crystal Palace,2,1,H,2,0,H,Test Ref,8,20,3,5,14,5,5,4,4,1,0,0,4.58,3.41,3.79,4.58,3.41,3.79,2.33,1.93,2.33,1.93
E0,16/06/2024,15:00,Ipswich,Man City,0,2,A,0,0,D,Test Ref,14,17,3,3,17,7,4,5,0,2,0,0,5.94,3.62,4.5,5.94,3.62,4.5,1.76,1.5,1.76,1.5
E0,03/06/2024,15:00,Chelsea,Man United,0,1,A,0,0,D,Test Ref,18,19,7,9,15,14,4,2,2,0,0,0,1.92,3.44,3.62,1.92,3.44,3.62,2.04,1.96,2.04,1.96
E0,24/06/2024,15:00,Wolves,Liverpool,1,1,D,0,0,D,Test Ref,23,24,9,7,12,19,2,11,4,3,0,0,3.45,3.24,1.68,3.45,3.24,1.68,1.74,2.13,1.74,2.13
E0,26/06/2024,15:00,Newcastle,Tottenham,1,0,H,0,0,D,Test Ref,23,5,4,2,5,18,11,5,1,2,0,0,5.24,4.02,2.01,5.24,4.02,2.01,2.32,1.61,2.32,1.61
E0,14/06/2024,15:00,Arsenal,Everton,1,3,A,0,0,D,Test Ref,23,18,9,6,17,10,10,2,0,3,0,0,2.8,4.14,1.38,2.8,4.14,1.38,2.36,1.96,2.36,1.96
E0,21/06/2024,15:00,Nott'm Forest,Southampton,2,1,H,0,0,D,Test Ref,21,23,8,8,5,12,2,3,4,2,0,0,5.32,3.89,2.02,5.32,3.89,2.02,1.7,1.63,1.7,1.63
E0,10/06/2024,15:00,Fulham,Brighton,0,1,A,0,1,A,Test Ref,9,10,3,5,10,14,5,8,0,0,0,0,3.57,4.42,4.89,3.57,4.42,4.89,1.94,1.77,1.94,1.77
E0,25/07/2024,15:00,Crystal Palace,Brentford,2,0,H,0,0,D,Test Ref,15,5,8,2,12,14,8,5,4,0,0,0,4.9,3.34,4.79,4.9,3.34,4.79,2.46,1.9,2.46,1.9
E0,14/07/2024,15:00,West Ham,Newcastle,1,2,A,1,1,D,Test Ref,5,17,1,7,9,11,9,4,0,4,0,0,1.46,4.14,1.38,1.46,4.14,1.38,1.8,2.0,1.8,2.0
E0,08/07/2024,15:00,Leicester,Brighton,1,1,D,1,1,D,Test Ref,13,13,3,5,6,17,10,9,2,0,0,0,5.23,3.95,5.49,5.23,3.95,5.49,1.53,2.49,1.53,2.49
E0,27/07/2024,15:00,Chelsea,Aston Villa,0,1,A,0,1,A,Test Ref,22,11,6,4,11,18,7,10,2,4,0,0,3.11,2.99,3.35,3.11,2.99,3.35,1.75,2.22,1.75,2.22
E0,02/07/2024,15:00,Everton,Man United,2,0,H,1,0,H,Test Ref,22,11,9,2,18,7,9,3,4,2,1,0,4.19,2.61,1.31,4.19,2.61,1.31,1.9,1.77,1.9,1.77
E0,16/07/2024,15:00,Man City,Southampton,1,2,A,1,1,D,Test Ref,15,17,7,8,17,19,5,6,4,0,0,1,4.18,4.06,3.6,4.18,4.06,3.6,1.79,1.71,1.79,1.71
E0,10/07/2024,15:00,Tottenham,Nott'm Forest,3,0,H,0,0,D,Test Ref,14,5,8,1,7,7,8,9,3,2,0,0,3.6,3.04,2.01,3.6,3.04,2.01,2.08,2.19,2.08,2.19
E0,22/07/2024,15:00,Wolves,Bournemouth,1,2,A,1,1,D,Test Ref,17,5,4,1,8,11,8,9,3,2,0,0,3.78,4.18,1.36,3.78,4.18,1.36,1.8,1.66,1.8,1.66
E0,06/07/2024,15:00,Fulham,Ipswich,1,0,H,1,0,H,Test Ref,23,5,4,2,10,11,3,9,2,0,0,0,3.73,2.78,1.2,3.73,2.78,1.2,2.29,1.5,2.29,1.5
E0,20/07/2024,15:00,Arsenal,Liverpool,2,1,H,1,1,D,Test Ref,6,24,2,7,13,16,2,5,0,3,0,0,2.39,4.0,2.46,2.39,4.0,2.46,2.37,2.38,2.37,2.38
E0,27/08/2024,15:00,Tottenham,Brentford,2,0,H,0,0,D,Test Ref,23,9,11,5,10,12,11,3,3,0,0,0,2.61,3.3,5.29,2.61,3.3,5.29,1.95,2.15,1.95,2.15
E0,28/08/2024,15:00,Man United,Brighton,1,1,D,1,1,D,Test Ref,16,5,3,1,17,19,10,11,3,4,0,0,5.3,3.01,1.3,5.3,3.01,1.3,1.65,1.46,1.65,1.46
E0,21/08/2024,15:00,Ipswich,Bournemouth,1,1,D,1,0,H,Test Ref,22,21,9,10,7,18,7,6,3,2,0,0,3.08,3.31,1.8,3.08,3.31,1.8,2.29,1.44,2.29,1.44
E0,23/08/2024,15:00,Chelsea,Southampton,0,1,A,0,1,A,Test Ref,17,7,4,3,6,11,4,7,4,3,0,0,2.4,4.17,3.66,2.4,4.17,3.66,1.55,2.03,1.55,2.03
E0,20/08/2024,15:00,Aston Villa,Arsenal,1,0,H,0,0,D,Test Ref,16,10,5,2,8,19,3,3,0,1,0,1,5.71,4.28,3.77,5.71,4.28,3.77,2.0,2.12,2.0,2.12
E0,20/08/2024,15:00,West Ham,Fulham,1,1,D,0,0,D,Test Ref,7,17,3,4,18,5,3,6,0,2,0,0,3.55,4.2,4.59,3.55,4.2,4.59,1.94,1.68,1.94,1.68
E0,20/08/2024,15:00,Liverpool,Leicester,1,2,A,0,0,D,Test Ref,20,19,10,8,11,5,4,2,0,0,0,0,1.75,3.32,4.31,1.75,3.32,4.31,2.18,1.6,2.18,1.6
E0,24/08/2024,15:00,Crystal Palace,Man City,1,1,D,1,0,H,Test Ref,8,9,2,5,11,7,7,2,4,4,0,0,1.43,3.63,4.31,1.43,3.63,4.31,1.63,1.56,1.63,1.56
E0,19/08/2024,15:00,Everton,Wolves,0,3,A,0,1,A,Test Ref,7,10,2,4,18,11,8,11,3,4,0,0,5.51,2.76,1.33,5.51,2.76,1.33,2.16,2.06,2.16,2.06
E0,20/08/2024,15:00,Newcastle,Nott'm Forest,3,2,H,3,0,H,Test Ref,7,12,2,4,12,17,4,7,0,4,0,0,1.76,3.05,2.21,1.76,3.05,2.21,1.9,2.4,1.9,2.4
E0,14/09/2024,15:00,Nott'm Forest,Chelsea,2,1,H,1,1,D,Test Ref,7,24,3,9,9,8,4,3,4,4,0,0,2.9,3.78,2.38,2.9,3.78,2.38,1.52,2.27,1.52,2.27
E0,28/09/2024,15:00,Brighton,Arsenal,1,2,A,1,1,D,Test Ref,5,9,2,1,13,7,9,7,0,0,0,0,5.05,3.3,2.81,5.05,3.3,2.81,1.66,1.93,1.66,1.93
E0,25/09/2024,15:00,Man United,Bournemouth,1,1,D,1,0,H,Test Ref,11,21,5,5,15,6,8,3,0,1,0,0,2.56,3.61,4.71,2.56,3.61,4.71,1.99,2.42,1.99,2.42
E0,12/09/2024,15:00,Man City,Liverpool,1,0,H,0,0,D,Test Ref,5,10,1,5,18,17,7,5,1,2,0,0,3.16,4.0,1.74,3.16,4.0,1.74,1.67,2.29,1.67,2.29
E0,13/09/2024,15:00,Aston Villa,Wolves,1,2,A,1,1,D,Test Ref,20,15,4,5,6,11,5,4,0,3,0,0,5.01,4.48,4.46,5.01,4.48,4.46,2.48,1.43,2.48,1.43
E0,25/09/2024,15:00,Brentford,Newcastle,1,0,H,1,0,H,Test Ref,24,9,7,4,14,17,7,11,1,4,0,0,5.76,2.54,2.66,5.76,2.54,2.66,2.41,1.75,2.41,1.75
E0,28/09/2024,15:00,Crystal Palace,Fulham,1,0,H,1,0,H,Test Ref,6,8,1,3,6,13,6,4,0,0,0,0,1.29,4.11,1.72,1.29,4.11,1.72,2.49,2.08,2.49,2.08
E0,22/09/2024,15:00,Everton,West Ham,2,1,H,0,1,A,Test Ref,19,15,4,8,12,11,9,2,0,4,0,0,1.29,2.77,4.54,1.29,2.77,4.54,1.53,1.65,1.53,1.65
E0,20/09/2024,15:00,Southampton,Leicester,1,0,H,1,0,H,Test Ref,7,5,4,1,18,5,6,11,0,0,0,0,2.04,4.02,1.28,2.04,4.02,1.28,2.01,1.82,2.01,1.82
E0,03/09/2024,15:00,Ipswich,Tottenham,0,5,A,0,0,D,Test Ref,7,14,4,7,19,12,7,5,4,0,0,0,3.33,3.01,5.56,3.33,3.01,5.56,1.51,1.45,1.51,1.45
E0,04/10/2024,15:00,Arsenal,Fulham,0,0,D,0,0,D,Test Ref,11,12,5,2,19,14,11,4,3,3,0,0,1.5,4.13,3.57,1.5,4.13,3.57,1.55,2.37,1.55,2.37
E0,22/10/2024,15:00,Wolves,Newcastle,2,1,H,0,1,A,Test Ref,22,23,11,8,17,16,11,11,4,1,0,0,1.65,3.54,5.21,1.65,3.54,5.21,2.31,2.45,2.31,2.45
E0,27/10/2024,15:00,Brentford,Everton,0,2,A,0,0,D,Test Ref,16,10,9,5,11,14,4,4,2,1,0,0,5.74,4.36,3.03,5.74,4.36,3.03,1.49,1.59,1.49,1.59
E0,11/10/2024,15:00,Crystal Palace,Liverpool,0,0,D,0,0,D,Test Ref,9,23,4,11,12,11,6,5,4,4,0,0,3.42,4.38,3.53,3.42,4.38,3.53,1.91,2.26,1.91,2.26
E0,25/10/2024,15:00,Ipswich,Leicester,0,0,D,0,0,D,Test Ref,5,20,2,4,16,9,8,3,2,3,0,0,2.15,3.13,2.55,2.15,3.13,2.55,1.98,1.46,1.98,1.46
E0,13/10/2024,15:00,Nott'm Forest,Bournemouth,3,2,H,2,0,H,Test Ref,24,19,9,7,15,15,3,11,2,2,0,0,4.38,4.21,2.44,4.38,4.21,2.44,1.94,2.47,1.94,2.47
E0,26/10/2024,15:00,Brighton,Chelsea,1,1,D,1,1,D,Test Ref,20,9,7,5,17,8,11,8,4,4,0,1,3.71,3.19,5.99,3.71,3.19,5.99,2.25,2.24,2.25,2.24
E0,20/10/2024,15:00,Man United,Man City,0,3,A,0,0,D,Test Ref,19,10,4,3,17,5,4,6,4,2,1,0,3.59,3.34,2.12,3.59,3.34,2.12,1.77,2.2,1.77,2.2
E0,23/10/2024,15:00,Aston Villa,West Ham,1,0,H,1,0,H,Test Ref,18,5,7,2,11,19,2,3,0,2,0,0,1.88,3.79,3.03,1.88,3.79,3.03,2.45,1.76,2.45,1.76
E0,05/10/2024,15:00,Tottenham,Southampton,3,1,H,0,1,A,Test Ref,16,22,3,4,10,5,9,11,1,4,0,0,3.55,2.72,3.21,3.55,2.72,3.21,1.75,1.44,1.75,1.44
E0,12/11/2024,15:00,Nott'm Forest,Wolves,1,0,H,1,0,H,Test Ref,10,21,4,11,7,6,2,6,2,1,1,0,3.19,3.47,2.46,3.19,3.47,2.46,1.79,1.58,1.79,1.58
E0,06/11/2024,15:00,Aston Villa,Newcastle,1,1,D,0,0,D,Test Ref,8,12,4,2,15,13,4,2,4,0,0,0,2.57,4.41,4.72,2.57,4.41,4.72,2.13,2.3,2.13,2.3
E0,04/11/2024,15:00,Bournemouth,Chelsea,2,2,D,0,0,D,Test Ref,19,17,6,3,19,8,11,11,2,4,0,0,5.83,3.87,5.0,5.83,3.87,5.0,1.72,1.49,1.72,1.49
E0,09/11/2024,15:00,Southampton,Tottenham,2,1,H,0,0,D,Test Ref,7,22,1,10,13,8,3,6,3,1,0,0,1.71,2.54,5.06,1.71,2.54,5.06,1.55,2.25,1.55,2.25
E0,01/11/2024,15:00,Leicester,Arsenal,3,2,H,1,0,H,Test Ref,5,7,1,2,18,14,11,8,3,0,0,0,2.4,3.78,5.41,2.4,3.78,5.41,1.86,2.4,1.86,2.4
E0,15/11/2024,15:00,West Ham,Man City,2,3,A,0,1,A,Test Ref,7,23,3,12,11,12,10,11,2,1,0,1,3.16,3.08,5.08,3.16,3.08,5.08,2.28,1.9,2.28,1.9
E0,06/11/2024,15:00,Brentford,Liverpool,2,1,H,1,0,H,Test Ref,20,11,8,3,14,16,6,4,3,1,0,0,3.78,2.91,1.95,3.78,2.91,1.95,2.37,1.88,2.37,1.88
E0,22/11/2024,15:00,Ipswich,Man United,0,3,A,0,1,A,Test Ref,23,14,9,5,11,19,4,8,1,2,0,0,1.89,2.52,5.08,1.89,2.52,5.08,1.59,2.07,1.59,2.07
E0,13/11/2024,15:00,Fulham,Brighton,2,0,H,1,0,H,Test Ref,5,16,1,5,14,7,7,2,3,3,0,0,2.88,3.76,4.97,2.88,3.76,4.97,2.11,2.22,2.11,2.22
E0,10/11/2024,15:00,Everton,Crystal Palace,2,2,D,1,2,A,Test Ref,9,20,3,6,19,16,6,3,0,3,0,0,4.4,2.93,4.36,4.4,2.93,4.36,1.87,1.57,1.87,1.57
E0,09/12/2024,15:00,Brentford,Ipswich,1,0,H,0,0,D,Test Ref,6,16,1,4,7,8,7,11,0,4,0,0,2.39,3.68,1.54,2.39,3.68,1.54,1.43,1.69,1.43,1.69
E0,26/12/2024,15:00,Man City,Arsenal,0,0,D,0,0,D,Test Ref,10,20,5,5,18,8,9,11,3,1,0,0,3.37,2.53,1.76,3.37,2.53,1.76,1.6,1.52,1.6,1.52
E0,14/12/2024,15:00,Nott'm Forest,Newcastle,1,0,H,1,0,H,Test Ref,6,24,2,6,10,16,4,9,1,3,0,0,1.39,2.75,2.17,1.39,2.75,2.17,1.84,2.33,1.84,2.33
E0,07/12/2024,15:00,Chelsea,Southampton,1,0,H,1,0,H,Test Ref,11,10,2,2,14,15,7,7,4,4,0,0,2.85,3.32,4.66,2.85,3.32,4.66,1.96,2.44,1.96,2.44
E0,28/12/2024,15:00,Bournemouth,Brighton,1,2,A,0,1,A,Test Ref,6,8,2,4,9,14,3,10,4,0,0,1,4.51,3.46,1.8,4.51,3.46,1.8,1.64,1.47,1.64,1.47
E0,01/12/2024,15:00,West Ham,Leicester,0,1,A,0,1,A,Test Ref,22,7,10,2,11,15,3,6,1,2,0,0,5.59,2.84,5.12,5.59,2.84,5.12,2.43,2.43,2.43,2.43
E0,08/12/2024,15:00,Tottenham,Aston Villa,2,2,D,0,0,D,Test Ref,6,16,1,4,18,5,10,9,4,3,0,0,4.95,4.01,4.11,4.95,4.01,4.11,2.09,2.1,2.09,2.1
E0,23/12/2024,15:00,Liverpool,Man United,0,0,D,0,0,D,Test Ref,18,10,5,2,17,16,2,10,0,4,0,0,1.38,3.73,5.17,1.38,3.73,5.17,1.57,2.05,1.57,2.05
E0,28/12/2024,15:00,Crystal Palace,Fulham,2,0,H,0,0,D,Test Ref,10,22,4,5,5,6,9,9,3,3,0,0,5.66,3.11,5.35,5.66,3.11,5.35,2.26,2.42,2.26,2.42
E0,20/12/2024,15:00,Wolves,Everton,1,1,D,1,1,D,Test Ref,14,19,5,7,13,13,11,6,4,0,0,0,3.94,2.63,1.76,3.94,2.63,1.76,2.06,1.7,2.06,1.7
E0,01/01/2024,15:00,Wolves,Man United,3,2,H,1,2,A,Test Ref,24,9,5,2,19,6,2,10,0,0,0,0,1.77,4.02,5.65,1.77,4.02,5.65,1.9,2.13,1.9,2.13
E0,22/01/2024,15:00,Newcastle,Brighton,1,0,H,1,0,H,Test Ref,23,8,7,3,8,12,10,3,4,1,0,0,3.89,2.54,3.7,3.89,2.54,3.7,1.83,2.03,1.83,2.03
E0,23/01/2024,15:00,Southampton,Bournemouth,1,0,H,0,0,D,Test Ref,16,13,3,4,6,12,5,11,1,2,1,0,3.96,4.4,5.32,3.96,4.4,5.32,1.65,1.64,1.65,1.64
E0,22/01/2024,15:00,Aston Villa,Nott'm Forest,5,1,H,1,1,D,Test Ref,9,15,3,5,16,11,8,3,0,0,0,0,5.01,4.0,3.32,5.01,4.0,3.32,2.21,2.09,2.21,2.09
E0,25/01/2024,15:00,Ipswich,West Ham,1,1,D,0,0,D,Test Ref,12,19,2,7,10,8,10,8,1,3,0,0,2.1,3.2,5.67,2.1,3.2,5.67,2.28,1.88,2.28,1.88
E0,18/01/2024,15:00,Leicester,Everton,3,1,H,1,1,D,Test Ref,21,11,11,3,12,11,11,11,3,0,0,0,3.7,3.04,4.93,3.7,3.04,4.93,2.01,2.13,2.01,2.13
E0,09/01/2024,15:00,Crystal Palace,Man City,3,1,H,0,1,A,Test Ref,13,9,4,3,16,6,2,11,1,3,0,0,1.81,4.37,4.1,1.81,4.37,4.1,2.13,1.84,2.13,1.84
E0,03/01/2024,15:00,Chelsea,Tottenham,0,1,A,0,0,D,Test Ref,14,21,5,7,11,18,6,5,4,3,0,0,4.09,3.59,4.03,4.09,3.59,4.03,2.43,1.41,2.43,1.41
E0,24/01/2024,15:00,Brentford,Liverpool,1,0,H,1,0,H,Test Ref,17,5,8,2,14,16,5,5,0,2,0,0,1.93,3.51,3.18,1.93,3.51,3.18,2.36,1.54,2.36,1.54
E0,12/01/2024,15:00,Fulham,Arsenal,2,2,D,2,0,H,Test Ref,15,20,4,7,10,17,7,9,3,1,0,0,2.48,4.3,5.65,2.48,4.3,5.65,1.84,2.38,1.84,2.38
E0,19/02/2024,15:00,Brighton,Wolves,2,0,H,0,0,D,Test Ref,9,18,2,3,14,8,8,4,2,2,0,0,3.38,3.51,4.5,3.38,3.51,4.5,2.1,2.29,2.1,2.29
E0,04/02/2024,15:00,Aston Villa,Arsenal,1,0,H,0,0,D,Test Ref,9,11,4,3,13,8,6,9,3,0,1,0,3.21,4.39,4.66,3.21,4.39,4.66,1.5,2.33,1.5,2.33
E0,04/02/2024,15:00,Man United,Newcastle,2,3,A,1,1,D,Test Ref,10,10,4,2,5,19,2,5,4,2,0,0,2.06,4.03,3.57,2.06,4.03,3.57,2.37,1.84,2.37,1.84
E0,27/02/2024,15:00,Man City,Nott'm Forest,1,1,D,1,1,D,Test Ref,17,24,4,13,6,7,3,6,2,0,0,0,2.06,4.31,2.84,2.06,4.31,2.84,1.81,2.4,1.81,2.4
E0,08/02/2024,15:00,Chelsea,Leicester,2,2,D,1,0,H,Test Ref,13,7,2,4,13,9,5,2,2,2,0,0,2.17,2.66,4.98,2.17,2.66,4.98,2.32,1.58,2.32,1.58
E0,27/02/2024,15:00,Everton,West Ham,1,0,H,1,0,H,Test Ref,23,22,9,11,12,14,11,8,4,3,0,0,4.54,3.32,5.41,4.54,3.32,5.41,1.73,1.41,1.73,1.41
E0,12/02/2024,15:00,Southampton,Crystal Palace,3,3,D,0,1,A,Test Ref,11,21,2,8,7,15,4,11,2,3,1,0,1.26,2.69,2.63,1.26,2.69,2.63,1.46,2.06,1.46,2.06
E0,25/02/2024,15:00,Liverpool,Brentford,0,2,A,0,1,A,Test Ref,10,10,4,5,19,5,8,3,4,0,0,0,5.25,3.36,5.18,5.25,3.36,5.18,2.31,1.61,2.31,1.61
E0,21/02/2024,15:00,Tottenham,Bournemouth,2,2,D,0,0,D,Test Ref,10,6,4,1,14,6,5,10,4,3,0,0,2.56,3.38,2.9,2.56,3.38,2.9,1.48,2.14,1.48,2.14
E0,24/02/2024,15:00,Ipswich,Fulham,2,1,H,0,0,D,Test Ref,21,13,10,6,10,9,6,8,0,3,0,0,5.9,4.26,2.54,5.9,4.26,2.54,1.52,1.52,1.52,1.52
